,FIPS,Countyname,ST_Name,Black,Med_HH_Inc,ICU_Capacity,State_Test,Hisp,Population_Density,AVG_VENTILATOR_USAGE,Asian,Poverty,Deaths,Confirmed,Over_65,Population,KMeans_Cluster,Hierarchical_cluster,DBSCAN_cluster,MeanShift_cluster
1528,29091,Howell,Missouri,0.002381456392887384,69.1603108490651,0.0003175275190516511,5011406,0.022623835732430143,1.0065693135824628e-05,2.0,0.00693268416596105,0.2173211261642676,43,3505,0.2077423793395428,37792.0,1,0,0,0
1529,29093,Iron,Missouri,0.011262832652247584,67.49788139413279,0.0,5011406,0.01804046646067976,4.403935389549303e-06,2.0,0.002691119306289245,0.20392704076547394,6,902,0.22226652048240805,10033.0,1,0,0,0
1530,29095,Jackson,Missouri,0.24915992571160825,99.41039649483419,0.00035014601199156135,5011406,0.09667078520850697,0.00024420877052261006,3.928571428571429,0.019456630826589803,0.1466329760665812,409,37510,0.15760458596283414,646669.0,0,0,3,5
1531,29097,Jasper,Missouri,0.0199429680311216,87.19099908043492,0.0006924009001211701,5011406,0.0878620300101127,4.184471548415387e-05,1.0,0.012363000282426685,0.20278235835390795,231,15394,0.1658846788079772,109763.0,1,0,0,0
1532,29099,Jefferson,Missouri,0.010003326521883762,118.018066749608,0.00013306087535047286,5011406,0.020900061778263555,7.524714092351253e-05,5.0,0.008634700375421755,0.08918405170365443,234,22469,0.15439813714774508,210430.0,1,0,0,0
1533,29101,Johnson,Missouri,0.04676412581583067,99.6610230612502,0.00010166114307789276,5011406,0.047902730618303066,1.3855845846662765e-05,2.0,0.01833967021125185,0.11638167659557165,49,4939,0.13380639651912246,49183.0,1,0,0,0
1535,29105,Laclede,Missouri,0.005983654407472271,85.20762337498421,0.00037945125510799766,5011406,0.025452422650321074,1.0783892174691526e-05,2.0,0.003823701109165208,0.16182136602451838,68,3264,0.1815820198482195,34260.0,1,0,0,0
1536,29107,Lafayette,Missouri,0.02225394953288432,105.959142460468,0.0,5011406,0.02923740649927062,1.171931360967119e-05,2.0,0.0054005400540054005,0.1064589217542444,56,3088,0.1865669325553245,32219.0,1,0,0,0
1537,29109,Lawrence,Missouri,0.005085120495246518,80.67290528479471,0.0,5011406,0.07868118505416759,1.4460695517627065e-05,2.0,0.0003869113420296264,0.16709042670793722,78,3420,0.18842582356842805,36184.0,1,0,0,0
1539,29113,Lincoln,Missouri,0.021516740782100623,115.749806170102,7.121918701873631e-05,5011406,0.02793786268370989,1.8191374173460878e-05,2.0,0.003150736833708896,0.10880012762478314,39,5645,0.14954035136698107,50147.0,1,0,0,0
1540,29115,Linn,Missouri,0.004576842781435683,82.8149510466815,0.0,5011406,0.023526577806327286,4.552726581852326e-06,1.0,0.0034527059579251645,0.17721214067769392,12,1212,0.1996948771479043,12454.0,1,0,0,0
1541,29117,Livingston,Missouri,0.02712490236455301,84.7298101368529,0.000284030391251864,5011406,0.019740112192004545,5.955668376066913e-06,2.0,0.006674714194418803,0.1408790740609245,39,1727,0.2133778314279628,14083.0,1,0,0,0
1543,29121,Macon,Missouri,0.019340974212034383,77.07397991381329,0.0,5011406,0.014847616566814275,4.297667593530954e-06,0.0,0.006121385777546236,0.119953112789789,15,1589,0.21769992185464965,15356.0,1,0,0,0
1544,29123,Madison,Missouri,0.007641196013289038,78.67871116640521,0.0,5011406,0.023920265780730896,5.8704172164941255e-06,0.0,0.005730897009966778,0.16461794019933554,16,1634,0.1898671096345515,12040.0,1,0,0,0
1546,29127,Marion,Missouri,0.03820609869313719,87.9609094679144,0.0004284796115118189,5011406,0.018174676854959645,1.4347769114690655e-05,4.0,0.00660572734414054,0.13482825108905236,43,3623,0.1775690923373563,28006.0,1,0,0,0
1555,29145,Newton,Missouri,0.009398183264573659,91.6193361100593,1.850036075703476e-05,5011406,0.057221615821508524,2.125478846006339e-05,7.75,0.015373799789095888,0.1389562096460881,74,5273,0.1909607237341128,54053.0,1,0,0,0
1556,29147,Nodaway,Missouri,0.028552917765745763,79.75334018499491,9.255402841408673e-05,5011406,0.01786292748391874,5.5111104829483815e-06,2.0,0.01416076634735527,0.15280670091165718,25,2667,0.1534545791105558,21609.0,1,0,0,0
1560,29155,Pemiscot,Missouri,0.2459256844850065,61.05010728259499,0.0,5011406,0.02363102998696219,8.993028530270782e-06,2.0,0.0,0.2269665362885702,29,1548,0.14977183833116034,18408.0,2,2,1,2
1561,29157,Perry,Missouri,0.005904220424229171,100.72483366690099,0.0,5011406,0.023999562650338944,9.113065324338214e-06,1.0,0.011316422479772579,0.0934834900502952,29,2174,0.190575114804286,18292.0,1,0,0,0
1562,29159,Pettis,Missouri,0.03891673445823602,83.2242476695335,0.00023617708032644917,5011406,0.09630776497756316,1.3020524526351555e-05,3.0,0.007321489490119925,0.14036791140735294,78,5082,0.18219749652294853,38107.0,1,0,0,0
1563,29161,Phelps,Missouri,0.024413630328957072,79.6127008167902,0.00033717573177670504,5011406,0.027953975512612483,1.4480793872527676e-05,3.0,0.039583026011702806,0.17379652849486155,127,3761,0.17305895658160006,40674.0,1,0,0,0
1564,29163,Pike,Missouri,0.07432507499166759,83.6353473612088,0.0,5011406,0.023052994111765358,6.064849610605975e-06,2.0,0.003555160537718031,0.15564937229196754,23,1799,0.17448061326519276,18002.0,1,0,0,0
1565,29165,Platte,Missouri,0.08104106224945527,144.954111898451,8.598703659436299e-05,5011406,0.07321624191936824,4.493477847255017e-05,2.0,0.03277997809050308,0.0656201471066222,46,4091,0.1731452166271413,83069.0,1,0,0,0
1566,29167,Polk,Missouri,0.01002454991816694,82.3281224644345,0.00034097108565193674,5011406,0.02642525913802509,1.1039941199047487e-05,3.0,0.0026595744680851068,0.204753136933988,32,3281,0.19322831423895254,29328.0,1,0,0,0
1567,29169,Pulaski,Missouri,0.13667726939075114,96.44975748724329,0.0,5011406,0.14384634206019084,1.784078030567871e-05,0.0,0.031000734034744314,0.1513334964521654,51,3457,0.1070467335453878,40870.0,2,0,2,4
1568,29171,Putnam,Missouri,0.0010395010395010396,77.25969600259641,0.0,5011406,0.004781704781704782,2.0654938368530524e-06,0.0,0.0012474012474012475,0.15072765072765076,4,296,0.2380457380457381,4810.0,1,0,0,0
1570,29175,Randolph,Missouri,0.05762671054215659,86.07850561655941,0.00012612292398800674,5011406,0.0209880011236406,1.175357904980302e-05,2.0,0.006340543360487981,0.14888237890766082,30,2678,0.16393113688350255,24919.0,1,0,0,0
1571,29177,Ray,Missouri,0.01301443654384831,111.712735075098,0.0,5011406,0.02430510665804784,9.319468583483162e-06,2.0,0.0018961430726136608,0.08946347769877183,27,1956,0.17703081232492998,23205.0,1,0,0,0
1574,29183,St. Charles,Missouri,0.052483942770152656,153.221182452534,0.00011783533032448916,5011406,0.039365231472777006,0.000130388302788482,4.0,0.03040108200559198,0.05573481158910474,438,41792,0.17598966514838155,329758.0,1,0,0,0
1575,29185,St. Clair,Missouri,0.0073086844368013765,70.08528515533439,0.0,5011406,0.012897678417884782,3.168726027475646e-06,0.0,0.0038693035253654345,0.1903482373172829,8,791,0.2736457437661221,9304.0,1,0,0,0
1576,29186,Ste. Genevieve,Missouri,0.019898800386605263,108.416725266403,0.0,5011406,0.011996133947353459,8.326809746555598e-06,2.0,0.005799078969810677,0.09653760873273068,16,1815,0.19244982659616805,17589.0,1,0,0,0
1577,29187,St. Francois,Missouri,0.04719768774926935,83.7813959358829,9.688201385412798e-05,5011406,0.016938205422163375,3.282551025947573e-05,2.0,0.0055545687943033386,0.1647155705543266,110,8811,0.17432303692819429,61931.0,1,0,0,0
1578,29189,St. Louis,Missouri,0.2583427111955537,121.562900055895,0.00035595403828012117,5011406,0.031021179265277667,0.0004181307436236842,5.833333333333332,0.04598953839400792,0.09733683057663632,2106,93993,0.18951171282439694,929494.0,0,0,3,5
1579,29195,Saline,Missouri,0.05103461074510532,80.6332377706857,0.0003247657047415793,5011406,0.1086109306857196,6.519853904142685e-06,2.0,0.008675883826667903,0.15574835297392595,38,2894,0.19226129720701493,21554.0,1,0,0,0
1581,29199,Scotland,Missouri,0.0,90.30670200681558,0.0,5011406,0.0,2.4284601378046104e-06,2.0,0.0,0.14402344567720327,3,309,0.1879840904333264,4777.0,1,0,0,0
1582,29201,Scott,Missouri,0.11127894020056953,79.5856547844431,0.0,5011406,0.022112170360282284,2.3283372524620777e-05,3.0,0.003961867029837811,0.16664603194255292,83,4715,0.1704840906277083,40385.0,1,0,0,0
1585,29207,Stoddard,Missouri,0.014900944522112727,74.0376120156506,6.819654243529852e-05,5011406,0.017526511405871727,8.72984151014072e-06,2.0,0.0001022948136529478,0.178981825621441,37,2498,0.19695161455314214,29327.0,1,0,0,0
1587,29211,Sullivan,Missouri,0.0226475279106858,83.8084419682299,0.0,5011406,0.18229665071770332,2.1645922310862973e-06,0.0,0.0009569377990430623,0.14912280701754385,14,860,0.19968102073365232,6270.0,1,0,0,0
1588,29213,Taney,Missouri,0.017164855072463767,82.9970609978183,0.00025879917184264947,5011406,0.07382246376811594,1.6807191769394896e-05,4.0,0.012364130434782608,0.15439311594202898,90,5204,0.26560235507246377,44160.0,1,0,0,0
1589,29215,Texas,Missouri,0.02324614297001705,63.2282144209445,0.00016634091570674097,5011406,0.022622364536116768,4.968932458714565e-06,3.0,0.007901193496070196,0.20472408200607145,22,1828,0.21828086663617086,24047.0,1,0,0,0
1590,29217,Vernon,Missouri,0.005554443554843875,78.0296063900759,7.148576003660078e-05,5011406,0.02226781425140112,5.740013320710865e-06,1.0,0.007405924739791833,0.16848478783026422,42,1980,0.1931044835868695,19984.0,1,0,0,0
1592,29221,Washington,Missouri,0.022032486463973343,74.7967039901913,0.0,5011406,0.014410662224073303,7.5439503877219e-06,2.0,0.0022074135776759683,0.21945022907122036,49,2731,0.16805497709287798,24010.0,1,0,0,0
1598,30001,Beaverhead,Montana,0.0008193842912325881,78.59014007640529,0.0,1229123,0.05443052791759335,2.9455144447466265e-07,1.0,0.006906239026103243,0.1524054781692614,8,896,0.2352803464825003,8543.0,1,0,0,0
1599,30003,Big Horn,Montana,0.00031486146095717883,90.70220120065493,0.0,1229123,0.0670654911838791,4.817295214879444e-07,0.0,0.0009445843828715363,0.26999370277078083,74,2496,0.1279124685138539,12704.0,1,0,0,0
1600,30005,Blaine,Montana,0.004204952499610653,75.0936874658905,0.0,1229123,0.03706587758916057,2.5767982797713453e-07,0.0,0.0010901728702694283,0.21819031303535275,24,729,0.15776358822613298,6421.0,1,0,0,0
1601,30007,Broadwater,Montana,0.0011013215859030838,110.23103511006,0.0,1229123,0.03656387665198238,6.750662991659743e-07,0.0,0.0,0.12246696035242292,5,455,0.3066079295154185,4540.0,1,0,0,0
1602,30009,Carbon,Montana,0.004507810042981445,106.798253592869,0.0,1229123,0.0273613586329804,8.863125145300275e-07,1.0,0.003144983750917287,0.11300974944962786,14,854,0.2775972324142992,9539.0,1,0,0,0
1603,30011,Carter,Montana,0.0,87.3203565581226,0.0,1229123,0.0007987220447284345,7.089000937572501e-08,0.0,0.0,0.13977635782747605,5,146,0.2404153354632588,1252.0,1,0,0,0
1604,30013,Cascade,Montana,0.013422050329508156,90.80043660178279,0.00026716877433144193,1229123,0.046843591766112816,5.1487252827593764e-06,3.5,0.0070990560036640294,0.14324063000941453,156,8530,0.19019872267881224,78602.0,1,0,0,0
1605,30015,Chouteau,Montana,0.0027397260273972607,76.9474258686556,0.0,1229123,0.02954990215264188,2.2217503151839557e-07,0.0,0.006262230919765167,0.16771037181996087,6,494,0.22426614481409,5110.0,1,0,0,0
1606,30017,Custer,Montana,0.006746284984957608,96.3525559396034,0.00045583006655118964,1229123,0.03655757133740541,5.339339195723675e-07,2.0,0.0010028261464126171,0.13009390099370954,16,1175,0.2044853678548637,10969.0,1,0,0,0
1607,30019,Daniels,Montana,0.0,104.49336001455299,0.0,1229123,0.03201113430758525,1.6903231998359903e-07,0.0,0.009742519137091165,0.12526096033402925,7,197,0.29436325678496866,1437.0,1,0,0,0
1608,30021,Dawson,Montana,0.008239171374764594,106.596325268328,0.0003531073446327684,1229123,0.0330743879472693,6.341369941277722e-07,2.0,0.002589453860640301,0.11240583804143127,30,1101,0.19703389830508475,8496.0,1,0,0,0
1609,30023,Deer Lodge,Montana,0.007796376977757396,76.0778606512643,0.00034395780784223797,1229123,0.036115569823434994,2.1874568115189025e-06,1.0,0.007911029580371475,0.1547810135290071,15,1073,0.23790415042421464,8722.0,1,0,0,0
1610,30025,Fallon,Montana,0.000382262996941896,117.418591959251,0.0,1229123,0.02217125382262997,2.96857334190802e-07,0.0,0.0194954128440367,0.10397553516819573,2,279,0.19915902140672784,2616.0,1,0,0,0
1611,30027,Fergus,Montana,0.0013564839934888768,91.9410587593233,0.0,1229123,0.009404955688189548,4.5222081445319243e-07,1.0,0.005968529571351058,0.12823295351781516,29,1097,0.2355760535359016,11058.0,1,0,0,0
1612,30029,Flathead,Montana,0.004052036681595222,102.204839003093,0.00025388701012501357,1229123,0.03351816307670434,2.746250045189503e-06,3.333333333333333,0.008269946209805455,0.1147958579180588,91,11470,0.2213573138077297,84402.0,1,0,0,0
1613,30031,Gallatin,Montana,0.005106147801953552,120.787702383118,0.00024028930832722598,1229123,0.04844232455876876,5.986319929145863e-06,2.0,0.01756514843872022,0.13799814977232588,57,13556,0.15877116047721454,83233.0,1,0,0,0
1614,30033,Garfield,Montana,0.006205673758865249,76.4053119883573,0.0,1229123,0.0008865248226950353,4.1364030135857416e-08,0.0,0.0,0.18262411347517726,2,78,0.21187943262411346,1128.0,1,0,0,0
1615,30035,Glacier,Montana,0.0029702970297029703,65.5721302528652,0.0,1229123,0.03434881949733435,7.278370727524602e-07,0.5,0.00045696877380045696,0.2626808834729627,41,1527,0.12345773038842345,13130.0,1,0,0,0
1617,30039,Granite,Montana,0.0010427528675703858,90.742223030744,0.0,1229123,0.026068821689259645,3.0489421798891745e-07,0.0,0.0006951685783802572,0.14494264859228362,2,190,0.3354188390684741,2877.0,1,0,0,0
1618,30041,Hill,Montana,0.0032571249608518635,89.72348553756589,0.00037582211086752273,1229123,0.03902286251174445,9.240489798173927e-07,2.0,0.003758221108675227,0.15765737550892578,43,1949,0.1497651111807078,15965.0,1,0,0,0
1621,30047,Lake,Montana,0.0032387190684133914,88.82845188284521,0.0,1229123,0.05,2.912962713068289e-06,1.5,0.0030931586608442503,0.18853711790393013,33,1998,0.2337336244541485,27480.0,1,0,0,0
1622,30049,Lewis and Clark,Montana,0.0030849386439980803,119.685282881572,0.00013710838417769247,1229123,0.03864742579008706,2.9838465598992404e-06,1.6666666666666667,0.007678069513950778,0.10956673750599848,81,6624,0.20897031603482552,58348.0,1,0,0,0
1623,30051,Liberty,Montana,0.0,81.6354375113698,0.0,1229123,0.014139444173573866,2.3995253243925805e-07,0.0,0.0,0.20721599219892736,1,117,0.287664553876158,2051.0,1,0,0,0
1624,30053,Lincoln,Montana,0.002192621827550293,73.02164817173,0.00010963109137751468,1229123,0.033492298415830735,8.408336225333648e-07,2.0,0.004330428109411829,0.18856547716932526,16,1570,0.29699062654168723,18243.0,1,0,0,0
1625,30055,McCone,Montana,0.0,90.41477169365109,0.0,1229123,0.03872832369942197,1.1310572170194016e-07,0.0,0.01676300578034682,0.1375722543352601,1,183,0.2595375722543353,1730.0,1,0,0,0
1626,30057,Madison,Montana,0.00028457598178713723,98.4300527560488,0.0,1229123,0.05293113261240751,3.725254703010065e-07,0.0,0.00042686397268070576,0.11710301650540696,8,736,0.3417757541263517,7028.0,1,0,0,0
1627,30059,Meagher,Montana,0.0006393861892583121,84.7862470438421,0.0,1229123,0.056265984654731455,1.1908786481442404e-07,0.0,0.001918158567774936,0.180306905370844,7,128,0.28964194373401536,1564.0,1,0,0,0
1628,30061,Mineral,Montana,0.008849557522123894,75.8686556303438,0.0,1229123,0.014575741801145237,5.61246745934563e-07,0.0,0.009370119729307652,0.17725143154606976,0,250,0.3105153565851119,3842.0,1,0,0,0
1629,30063,Missoula,Montana,0.006926982946707237,98.3481899217755,0.0003815710945220088,1229123,0.03757986087330861,7.004500517345082e-06,4.5,0.02096684245027346,0.13450870275611734,89,8808,0.1727147315794108,102209.0,1,0,0,0
1630,30065,Musselshell,Montana,0.0,78.7229397853375,0.0,1229123,0.034059314179796116,4.2202329896947475e-07,0.0,0.009962928637627431,0.17562557924003708,10,331,0.286144578313253,4316.0,1,0,0,0
1631,30067,Park,Montana,0.004744264638980958,96.53993087138441,0.00012997985312276596,1229123,0.032819912913498415,1.0379860046428477e-06,2.0,0.003314486254630532,0.12608045752908298,16,1212,0.2317540781178917,15387.0,1,0,0,0
1633,30071,Phillips,Montana,0.0,84.0676732763325,0.0,1229123,0.0290519877675841,1.2892719207193402e-07,1.0,0.003058103975535168,0.14194699286442405,16,521,0.2321610601427115,3924.0,1,0,0,0
1634,30073,Pondera,Montana,0.001392515230635335,93.05257413134441,0.0,1229123,0.021235857267188855,6.001776239717877e-07,2.0,0.0010443864229765013,0.1731940818102698,3,459,0.20852915578764145,5745.0,1,0,0,0
1636,30077,Powell,Montana,0.009157247102589784,99.4487902492268,0.0,1229123,0.01702675633137788,5.412018322182931e-07,0.0,0.0037201316354271,0.1210473601373587,10,909,0.19616540277579053,6989.0,1,0,0,0
1637,30079,Prairie,Montana,0.0,79.36146989266871,0.0,1229123,0.01644398766700925,1.0083355230237813e-07,0.0,0.01027749229188078,0.14182939362795474,2,141,0.3597122302158273,973.0,1,0,0,0
1638,30081,Ravalli,Montana,0.0012297917040301296,96.5144624340549,5.124132100125542e-05,1229123,0.03817478414593528,3.0217109263590677e-06,2.0,0.005790269273141861,0.12449078937255002,30,2935,0.2734749301837001,39031.0,1,0,0,0
1639,30083,Richland,Montana,0.0,122.25759505184601,0.00032149688951759424,1229123,0.06841453808934399,7.369091379214108e-07,2.0,0.00033757173399347364,0.1063350962079442,15,1119,0.18543940587374816,8887.0,1,0,0,0
1640,30085,Roosevelt,Montana,0.002375767174816868,78.57740585774059,9.899029895070284e-05,1229123,0.043753712136210654,7.2934697057664e-07,0.3333333333333333,0.00663235002969709,0.2590576123539893,52,1602,0.12274797069887153,10102.0,1,0,0,0
1641,30087,Rosebud,Montana,0.001766199359752732,105.497544114972,0.00011038745998454575,1229123,0.05221326857269015,3.3313943137667976e-07,0.0,0.010486808698531849,0.15862677999779226,45,1194,0.14946462081907494,9059.0,1,0,0,0
1642,30089,Sanders,Montana,0.0033404472487705296,74.2641440785883,0.0001855804027094739,1229123,0.032662150876867406,6.765844281228612e-07,2.0,0.00454671986638211,0.18502366150134547,13,610,0.3253224459497077,10777.0,1,0,0,0
1643,30091,Sheridan,Montana,0.0,101.002364926323,0.000286286859433152,1229123,0.03778986544517607,3.4455695423358593e-07,1.0,0.002576581734898368,0.11422845691382764,5,420,0.2310334955625537,3493.0,1,0,0,0
1644,30093,Silver Bow,Montana,0.006001193954818236,83.16900127342191,0.00034561850001570994,1229123,0.049800483865900025,8.281233717876979e-06,2.0,0.008074904954912495,0.1625977943255726,82,4008,0.2048260910547648,31827.0,1,0,0,0
1645,30095,Stillwater,Montana,0.0009527212099559368,117.60050936874701,0.0,1229123,0.044539716565440035,8.767828131864435e-07,0.0,0.003810884839823747,0.10563296415386447,13,714,0.24758842443729906,8397.0,1,0,0,0
1646,30097,Sweet Grass,Montana,0.0,90.75131890121892,0.0,1229123,0.02292184479425573,3.647622088513792e-07,0.0,0.0027616680475006906,0.10494338580502624,7,387,0.30654515327257664,3621.0,1,0,0,0
1647,30099,Teton,Montana,0.005355648535564854,100.05457522284901,0.0,1229123,0.016569037656903766,4.5386897728257455e-07,0.0,0.002677824267782427,0.13372384937238493,5,442,0.2309623430962343,5975.0,1,0,0,0
1648,30101,Toole,Montana,0.004726674886970818,92.27032927051121,0.00041101520756267986,1229123,0.040279490341142615,4.218064984048445e-07,1.0,0.004315659679408139,0.13357994245787094,10,710,0.16954377311960542,4866.0,1,0,0,0
1650,30105,Valley,Montana,0.00429121041728322,96.71093323631071,0.00029594554601953236,1229123,0.030038472920982537,2.2770261595826893e-07,0.0,0.0023675643681562593,0.1379106244451021,18,868,0.2453388576501924,6758.0,1,0,0,0
1651,30107,Wheatland,Montana,0.0,72.139348735674,0.0,1229123,0.033201189296333006,2.5902255591252236e-07,0.0,0.003468780971258672,0.18681863230921705,7,176,0.2140733399405352,2018.0,1,0,0,0
1653,30111,Yellowstone,Montana,0.005579411678789472,111.44988175368401,0.0004965968509917331,1229123,0.06520024537726755,9.653532507107891e-06,4.0,0.00796015540560278,0.12964098968831245,247,16785,0.19188356264423215,136932.0,1,0,0,0
1654,31001,Adams,Nebraska,0.006045016077170418,86.30186038184219,0.0003215434083601286,2676047,0.10463022508038586,1.2281662905760441e-05,1.5,0.012668810289389069,0.10228295819935693,43,2844,0.17993569131832798,31100.0,1,0,0,0
1655,31003,Antelope,Nebraska,0.008716561466786895,81.2383014046453,0.0,2676047,0.031559963931469794,1.6420834448831119e-06,0.0,0.002254283137962128,0.1143672978659453,6,505,0.2186654643823264,6654.0,1,0,0,0
1659,31011,Boone,Nebraska,0.0030847396116857194,89.4855059489901,0.0,2676047,0.020867356196697516,1.7241779783952824e-06,2.0,0.005262202866993286,0.09236073307929596,5,572,0.21284703320631465,5511.0,1,0,0,0
1660,31013,Box Butte,Nebraska,0.01380524413972019,87.89856605739028,0.0,2676047,0.12749003984063745,2.1178302535914444e-06,2.0,0.011025664782729549,0.10154729917539146,9,924,0.17455758361901233,10793.0,1,0,0,0
1661,31015,Boyd,Nebraska,0.005196032120925839,77.76493758036429,0.0,2676047,0.008502598016060462,8.04841587250323e-07,0.0,0.008974964572508267,0.12423240434577232,3,174,0.27586206896551724,2117.0,1,0,0,0
